	Draft_Yr	Pk	Team	Player	College	Yrs	Games	Minutes Played	PTS	TRB	AST	FG_Percentage	3P_Percentage	FT_Percentage	Minutes per Game	Points per Game	TRB per game	Assits per Game	Win Share	WS_per_game	BPM	VORP	Average Win Share at Pick	Draft Score (Win Share - Average Win Share at Pick)
1643	1987	2	PHO	Armen Gilliam		13	929	26421	12700	6401	1088	0.489	0.0	0.776	28.4	13.7	6.9	1.2	58.1	0.106	-1.1	6.2	47.702564102564104	10.397435897435898
1644	1987	3	BRK	Dennis Hopson		5	334	7509	3633	939	539	0.431	0.271	0.765	22.5	10.9	2.8	1.6	7.1	0.046	-2.1	-0.3	57.4051282051282	-50.3051282051282
1645	1987	4	LAC	Reggie Williams		10	599	16013	7508	2393	1492	0.437	0.298	0.784	26.7	12.5	4.0	2.5	26.0	0.078	0.5	10.3	46.5871794871795	-20.587179487179498
1646	1987	5	OKC	Scottie Pippen		17	1178	41069	18940	7494	6135	0.473	0.326	0.704	34.9	16.1	6.4	5.2	125.1	0.146	4.7	69.6	49.776923076923076	75.32307692307691
1647	1987	6	SAC	Kenny Smith		10	737	22213	9397	1454	4073	0.48	0.399	0.829	30.1	12.8	2.0	5.5	46.8	0.101	-1.2	4.4	22.171794871794877	24.62820512820512
1648	1987	7	CLE	Kevin Johnson		12	735	25061	13127	2404	6711	0.493	0.305	0.841	34.1	17.9	3.3	9.1	92.8	0.178	2.4	28.0	34.13589743589743	58.66410256410257
1649	1987	8	CHI	Olden Polynice		15	1058	24884	8265	7110	744	0.505	0.192	0.535	23.5	7.8	6.7	0.7	46.8	0.09	-1.6	2.7	28.56666666666666	18.233333333333338
1650	1987	9	OKC	Derrick McKey		15	937	27229	10266	4387	2254	0.486	0.316	0.779	29.1	11.0	4.7	2.4	61.8	0.109	2.0	27.3	42.99487179487179	18.805128205128206
1651	1987	10	CHI	Horace Grant		17	1165	38621	12996	9443	2575	0.509	0.063	0.692	33.2	11.2	8.1	2.2	118.2	0.147	2.6	44.4	33.60769230769232	84.59230769230768
1652	1987	11	IND	Reggie Miller		18	1389	47619	25279	4182	4141	0.471	0.395	0.888	34.3	18.2	3.0	3.0	174.4	0.176	3.3	63.2	30.956410256410255	143.44358974358974
1653	1987	12	WAS	Muggsy Bogues		14	889	25429	6858	2318	6726	0.458	0.278	0.827	28.6	7.7	2.6	7.6	54.0	0.102	-1.2	5.2	20.45384615384615	33.54615384615385
1654	1987	13	LAC	Joe Wolf		11	592	9636	2485	1933	596	0.423	0.164	0.77	16.3	4.2	3.3	1.0	3.5	0.017	-4.1	-5.2	31.646153846153855	-28.146153846153855
1655	1987	14	GSW	Tellis Frank		5	264	4703	1710	1022	276	0.439	0.0	0.741	17.8	6.5	3.9	1.0	4.0	0.041	-3.0	-1.2	22.646153846153844	-18.646153846153844
1656	1987	15	UTA	Jose Ortiz		2	64	391	183	73	18	0.443	0.333	0.596	6.1	2.9	1.1	0.3	0.0	0.002	-5.4	-0.3	19.446153846153845	-19.446153846153845
1657	1987	16	PHI	Chris Welp		3	109	1173	359	265	43	0.446	0.0	0.681	10.8	3.3	2.4	0.4	1.0	0.042	-3.5	-0.4	19.743589743589748	-18.743589743589748
1658	1987	17	POR	Ronnie Murphy		1	18	89	36	11	6	0.286	0.25	0.636	4.9	2.0	0.6	0.3	-0.2	-0.13	-10.7	-0.2	16.54615384615385	-16.74615384615385
1659	1987	18	NYK	Mark Jackson		17	1296	39121	12489	4963	10334	0.447	0.332	0.77	30.2	9.6	3.8	8.0	91.8	0.113	0.7	27.1	23.635897435897427	68.16410256410256
1660	1987	19	LAC	Ken Norman		10	646	18992	8717	3949	1355	0.486	0.312	0.567	29.4	13.5	6.1	2.1	27.1	0.069	-0.6	6.5	15.235897435897433	11.864102564102568
1661	1987	20	DAL	Jim Farmer		5	136	1454	715	186	111	0.428	0.282	0.73	10.7	5.3	1.4	0.8	0.7	0.024	-5.0	-1.1	15.551282051282048	-14.851282051282048
1662	1987	21	ATL	Dallas Comegys		2	142	2241	856	452	95	0.457	0.0	0.682	15.8	6.0	3.2	0.7	1.1	0.024	-3.8	-1.0	18.5051282051282	-17.4051282051282
1663	1987	22	BOS	Reggie Lewis		6	450	14676	7902	1938	1153	0.488	0.2	0.824	32.6	17.6	4.3	2.6	38.9	0.127	1.5	13.1	11.794871794871792	27.105128205128207
1664	1987	23	SAS	Greg Anderson		10	680	14040	4953	4246	385	0.492	0.087	0.557	20.6	7.3	6.2	0.6	18.7	0.064	-2.7	-2.6	15.797435897435898	2.902564102564101
1665	1987	24	DET	Fred Banks		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.443589743589747	-22.443589743589747
1666	1987	25	NYK	Ron Moore		1	14	59	24	8	1	0.31	0.0	0.75	4.2	1.7	0.6	0.1	-0.1	-0.074	-12.0	-0.1	10.999999999999998	-11.099999999999998
1667	1987	26	DAL	Steve Alford		4	169	1641	744	144	176	0.459	0.324	0.87	9.7	4.4	0.9	1.0	3.2	0.093	-2.4	-0.2	13.42051282051282	-10.22051282051282
1668	1987	27	SAS	Nate Blackwell		1	10	112	37	6	18	0.366	0.182	0.833	11.2	3.7	0.6	1.8	-0.1	-0.045	-8.6	-0.2	12.725641025641027	-12.825641025641026
1669	1987	28	CHI	Rickie Winslow		1	7	45	7	7	2	0.231	0.0	0.5	6.4	1.0	1.0	0.3	-0.2	-0.165	-11.0	-0.1	11.712820512820512	-11.912820512820511
1670	1987	29	POR	Lester Fonville		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.070270270270269	-13.070270270270269
1671	1987	30	POR	Nikita Wilson		1	15	54	19	11	3	0.304	0.0	0.833	3.6	1.3	0.7	0.2	-0.1	-0.099	-13.0	-0.2	10.705128205128206	-10.805128205128206
1672	1987	31	DEN	Andre Moore		1	10	50	24	14	6	0.333	0.0	0.75	5.0	2.4	1.4	0.6	0.0	-0.013	-4.1	0.0	11.017948717948718	-11.017948717948718
1673	1987	32	MIL	Bob McCann		5	178	2385	739	468	104	0.479	0.2	0.577	13.4	4.2	2.6	0.6	2.0	0.041	-3.3	-0.8	4.823076923076925	-2.8230769230769246
1674	1987	33	CHI	Tony White		1	49	581	261	31	59	0.446	0.0	0.722	11.9	5.3	0.6	1.2	-0.3	-0.025	-7.5	-0.8	7.058974358974358	-7.358974358974358
1675	1987	34	IND	Brian Rowsom		3	82	1092	457	273	47	0.455	0.667	0.818	13.3	5.6	3.3	0.6	2.4	0.107	-2.1	0.0	4.223076923076923	-1.8230769230769233
1676	1987	35	HOU	Doug Lee		3	73	415	168	42	32	0.412	0.31	0.7	5.7	2.3	0.6	0.4	0.7	0.086	-2.9	-0.1	11.22051282051282	-10.52051282051282
1677	1987	36	WAS	Duane Washington		2	19	184	54	24	39	0.383	0.5	0.8	9.7	2.8	1.3	2.1	0.4	0.092	-1.7	0.0	5.861538461538462	-5.461538461538462
1678	1987	37	WAS	Derrick Dowell		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.810256410256411	-6.810256410256411
1679	1987	38	LAC	Norris Coleman		1	29	431	153	81	13	0.346	0.5	0.556	14.9	5.3	2.8	0.4	-0.4	-0.046	-8.3	-0.7	6.187179487179488	-6.587179487179489
1680	1987	39	PHI	Vincent Askew		9	467	9361	3311	1176	1017	0.479	0.3	0.754	20.0	7.1	2.5	2.2	22.1	0.113	-0.5	3.6	5.035897435897437	17.064102564102566
1681	1987	40	MIL	Winston Garland		7	511	13391	4799	1433	2421	0.43	0.281	0.83	26.2	9.4	2.8	4.7	14.2	0.051	-1.8	0.5	5.402564102564104	8.797435897435896
1682	1987	41	CLE	Kannard Johnson		1	4	12	2	0	0	0.333	0.0	0.0	3.0	0.5	0.0	0.0	-0.1	-0.238	-12.2	0.0	4.387179487179487	-4.487179487179486
1683	1987	42	ATL	Terence Bailey		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2615384615384615	-5.2615384615384615
1684	1987	43	PHI	Andrew Kennedy		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.93333333333333	-7.93333333333333
1685	1987	44	ATL	Terry Coner		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.497435897435897	-2.497435897435897
1686	1987	45	BOS	Brad Lohaus		11	656	10378	3854	1869	714	0.44	0.361	0.733	15.8	5.9	2.8	1.1	15.2	0.07	-1.0	2.5	10.410256410256412	4.789743589743587
1687	1987	46	PHO	Bruce Dalrymple		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.374358974358975	-8.374358974358975
1688	1987	47	LAC	Tim McCalister		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.692307692307693	-7.692307692307693
1689	1987	48	BRK	Jamie Waller		1	9	91	42	13	3	0.4	0.0	0.556	10.1	4.7	1.4	0.3	-0.2	-0.097	-8.9	-0.2	6.302564102564102	-6.5025641025641026
1690	1987	49	NYK	Jerome Batiste		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.543589743589744	-2.543589743589744
1691	1987	50	SAS	Phil Zevenbergen		1	8	58	30	13	3	0.556	0.0	0.0	7.3	3.8	1.6	0.4	0.0	0.041	-4.0	0.0	3.710256410256411	-3.710256410256411
1692	1987	51	SAC	Sven Myer		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.687179487179488	-2.687179487179488
1693	1987	52	CLE	Donald Royal		8	504	8442	3161	1431	500	0.473	0.0	0.77	16.8	6.3	2.8	1.0	19.1	0.109	-1.7	0.7	1.794871794871795	17.305128205128206
1694	1987	53	PHO	Winston Crite		2	31	264	87	65	15	0.479	0.0	0.76	8.5	2.8	2.1	0.5	0.1	0.012	-4.4	-0.2	4.241025641025642	-4.141025641025642
1695	1987	54	DEN	Tom Schafer		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.833333333333333	-2.833333333333333
1696	1987	55	OKC	Tommy Amaker		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.515151515151515	-2.515151515151515
1697	1987	56	CHI	John Fox		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.236363636363635	-4.236363636363635
1698	1987	57	PHI	Hansi Gnad		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.251515151515151	-6.251515151515151
1699	1987	58	GSW	Darryl Johnson		1	11	28	12	2	1	0.417	0.0	1.0	2.5	1.1	0.2	0.1	0.0	0.01	-10.1	-0.1	2.2249999999999996	-2.2249999999999996
1700	1987	59	WAS	Danny Pearson		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.029166666666666664	0.029166666666666664
1701	1987	60	IND	Sean Couch		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1826086956521746	-3.1826086956521746
1803	1988	1	LAC	Danny Manning		15	883	24202	12367	4615	2063	0.511	0.206	0.729	27.4	14.0	5.2	2.3	55.1	0.109	1.6	21.7	70.7974358974359	-15.697435897435902
1804	1988	2	IND	Rik Smits		12	867	23100	12871	5277	1215	0.507	0.115	0.773	26.6	14.8	6.1	1.4	56.6	0.118	-0.5	8.5	47.702564102564104	8.897435897435898
1805	1988	3	PHI	Charles Smith		9	564	16378	8107	3246	798	0.475	0.194	0.774	29.0	14.4	5.8	1.4	40.9	0.12	0.2	9.3	57.4051282051282	-16.5051282051282
1806	1988	4	BRK	Chris Morris		11	747	18748	8184	3544	1182	0.441	0.306	0.739	25.1	11.0	4.7	1.6	37.4	0.096	1.5	16.7	46.5871794871795	-9.187179487179499
1807	1988	5	GSW	Mitch Richmond		14	976	34309	20497	3801	3398	0.455	0.388	0.85	35.2	21.0	3.9	3.5	79.3	0.111	0.9	25.0	49.776923076923076	29.52307692307692
1808	1988	6	LAC	Hersey Hawkins		13	983	32034	14470	3554	2860	0.461	0.394	0.87	32.6	14.7	3.6	2.9	90.6	0.136	2.4	35.7	22.171794871794877	68.42820512820512
1809	1988	7	PHO	Tim Perry		8	481	9436	3283	1911	436	0.485	0.318	0.648	19.6	6.8	4.0	0.9	14.6	0.074	-0.7	3.0	34.13589743589743	-19.535897435897425
1810	1988	8	CHH	Rex Chapman		12	666	19542	9731	1645	1798	0.43	0.35	0.8	29.3	14.6	2.5	2.7	24.7	0.061	-1.5	2.2	28.56666666666666	-3.86666666666666
1811	1988	9	MIA	Rony Seikaly		11	678	21395	9991	6424	860	0.484	0.188	0.679	31.6	14.7	9.5	1.3	37.3	0.084	-1.6	2.2	42.99487179487179	-5.694871794871794
1812	1988	10	SAS	Willie Anderson		9	555	15974	6771	2082	2105	0.471	0.266	0.786	28.8	12.2	3.8	3.8	27.9	0.084	0.0	8.3	33.60769230769232	-5.707692307692319
1813	1988	11	CHI	Will Perdue		13	792	12360	3740	3918	595	0.515	0.067	0.577	15.6	4.7	4.9	0.8	26.6	0.103	-1.3	2.3	30.956410256410255	-4.356410256410253
1814	1988	12	WAS	Harvey Grant		11	783	20510	7781	3436	1219	0.469	0.267	0.709	26.2	9.9	4.4	1.6	36.4	0.085	-0.7	6.5	20.45384615384615	15.946153846153848
1815	1988	13	MIL	Jeff Grayer		9	438	8277	3257	1294	635	0.457	0.255	0.663	18.9	7.4	3.0	1.4	9.0	0.052	-2.6	-1.3	31.646153846153855	-22.646153846153855
1816	1988	14	PHO	Dan Majerle		14	955	30206	10925	4265	2755	0.431	0.358	0.741	31.6	11.4	4.5	2.9	78.5	0.125	2.7	35.6	22.646153846153844	55.853846153846156
1817	1988	15	OKC	Gary Grant		13	552	12602	4368	1283	3013	0.45	0.278	0.776	22.8	7.9	2.3	5.5	12.0	0.046	-1.9	0.4	19.446153846153845	-7.446153846153845
1818	1988	16	HOU	Derrick Chievous		3	154	2240	1086	364	110	0.443	0.242	0.755	14.5	7.1	2.4	0.7	2.7	0.057	-4.0	-1.1	19.743589743589748	-17.04358974358975
1819	1988	17	UTA	Eric Leckner		8	449	5448	1835	1418	211	0.508	0.0	0.669	12.1	4.1	3.2	0.5	6.2	0.054	-4.9	-4.0	16.54615384615385	-10.34615384615385
1820	1988	18	SAC	Ricky Berry		1	64	1406	706	197	80	0.45	0.406	0.789	22.0	11.0	3.1	1.3	2.4	0.083	-1.7	0.1	23.635897435897427	-21.235897435897428
1821	1988	19	NYK	Rod Strickland		17	1094	33634	14463	4084	7987	0.454	0.282	0.721	30.7	13.2	3.7	7.3	85.8	0.122	1.6	30.9	15.235897435897433	70.56410256410257
1822	1988	20	MIA	Kevin Edwards		11	604	15332	6596	1653	1609	0.423	0.335	0.803	25.4	10.9	2.7	2.7	12.5	0.039	-1.6	1.6	15.551282051282048	-3.0512820512820475
1823	1988	21	POR	Mark Bryant		15	797	13479	4313	2992	491	0.5	0.083	0.697	16.9	5.4	3.8	0.6	26.1	0.093	-2.2	-0.8	18.5051282051282	7.5948717948718
1824	1988	22	CLE	Randolph Keys		5	241	3318	1262	551	192	0.425	0.272	0.721	13.8	5.2	2.3	0.8	2.3	0.034	-3.2	-1.0	11.794871794871792	-9.494871794871791
1825	1988	23	DEN	Jerome Lane		5	218	3215	1154	1258	322	0.441	0.063	0.379	14.7	5.3	5.8	1.5	2.3	0.034	-1.2	0.7	15.797435897435898	-13.4974358974359
1826	1988	24	BOS	Brian Shaw		14	943	21666	6547	3183	3918	0.403	0.304	0.782	23.0	6.9	3.4	4.2	23.8	0.053	-1.4	3.5	22.443589743589747	1.3564102564102534
1827	1988	25	LAL	David Rivers		3	114	1286	383	147	282	0.398	0.083	0.794	11.3	3.4	1.3	2.5	-0.3	-0.01	-5.2	-1.0	10.999999999999998	-11.299999999999999
1828	1988	26	POR	Rolando Ferreira		1	12	34	9	13	1	0.056	0.0	0.875	2.8	0.8	1.1	0.1	-0.2	-0.352	-24.0	-0.2	13.42051282051282	-13.62051282051282
1829	1988	27	SAS	Shelton Jones		1	51	682	244	113	42	0.445	0.0	0.725	13.4	4.8	2.2	0.8	0.3	0.022	-4.1	-0.4	12.725641025641027	-12.425641025641026
1830	1988	28	PHO	Andrew Lang		12	737	15344	4431	3511	424	0.47	0.25	0.744	20.8	6.0	4.8	0.6	28.6	0.089	-1.1	3.5	11.712820512820512	16.887179487179488
1831	1988	29	SAC	Vinny Del Negro		12	771	19211	7038	1810	2484	0.475	0.359	0.84	24.9	9.1	2.3	3.2	40.6	0.101	-1.1	4.5	13.070270270270269	27.52972972972973
1832	1988	30	DET	Fennis Dembo		1	31	74	36	23	5	0.333	0.0	0.8	2.4	1.2	0.7	0.2	-0.1	-0.037	-8.8	-0.1	10.705128205128206	-10.805128205128206
1833	1988	31	PHI	Everette Stephens		2	38	215	71	23	39	0.333	0.2	0.792	5.7	1.9	0.6	1.0	-0.4	-0.083	-7.1	-0.3	11.017948717948718	-11.417948717948718
1834	1988	32	BRK	Charles Shackleford		6	303	4614	1625	1448	170	0.483	0.0	0.654	15.2	5.4	4.8	0.6	7.3	0.076	-3.0	-1.1	4.823076923076925	2.4769230769230752
1835	1988	33	MIA	Grant Long		15	1003	28514	9518	6154	1716	0.467	0.283	0.761	28.4	9.5	6.1	1.7	60.1	0.101	0.6	18.5	7.058974358974358	53.04102564102564
1836	1988	34	CHH	Tom Tolbert		7	312	5680	2030	1251	285	0.46	0.296	0.716	18.2	6.5	4.0	0.9	6.6	0.056	-2.8	-1.2	4.223076923076923	2.3769230769230765
1837	1988	35	MIA	Sylvester Gray		1	55	1220	440	286	117	0.42	0.25	0.673	22.2	8.0	5.2	2.1	0.7	0.028	-2.1	0.0	11.22051282051282	-10.52051282051282
1838	1988	36	WAS	Ledell Eackles		7	441	8917	4783	979	740	0.445	0.336	0.767	20.2	10.8	2.2	1.7	10.8	0.058	-3.4	-3.2	5.861538461538462	4.938461538461539
1839	1988	37	NYK	Greg Butler		3	55	210	76	53	4	0.354	0.0	0.714	3.8	1.4	1.0	0.1	-0.3	-0.078	-12.5	-0.6	6.810256410256411	-7.110256410256411
1840	1988	38	PHO	Dean Garrett		6	359	6969	1737	1810	204	0.48	0.0	0.677	19.4	4.8	5.0	0.6	14.1	0.097	-1.1	1.5	6.187179487179488	7.912820512820511
1841	1988	39	MIL	Tito Horford		3	63	376	93	84	5	0.3	0.0	0.628	6.0	1.5	1.3	0.1	-0.5	-0.069	-10.1	-0.8	5.035897435897437	-5.535897435897437
1842	1988	40	MIA	Orlando Graham		1	7	22	8	11	0	0.3	0.0	0.5	3.1	1.1	1.6	0.0	0.0	-0.047	-16.4	-0.1	5.402564102564104	-5.402564102564104
1843	1988	41	GSW	Keith Smart		1	2	12	2	1	2	0.0	0.0	1.0	6.0	1.0	0.5	1.0	0.0	-0.175	-14.5	0.0	4.387179487179487	-4.387179487179487
1844	1988	42	UTA	Jeff Moe		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2615384615384615	-5.2615384615384615
1845	1988	43	DEN	Todd Mitchell		1	24	353	123	50	21	0.443	0.0	0.578	14.7	5.1	2.1	0.9	-0.1	-0.008	-5.5	-0.3	7.93333333333333	-8.03333333333333
1846	1988	44	ATL	Anthony Taylor		1	21	368	144	34	43	0.397	0.0	0.75	17.5	6.9	1.6	2.0	0.2	0.029	-3.8	-0.2	2.497435897435897	-2.297435897435897
1847	1988	45	LAC	Tom Garrick		4	251	4718	1359	501	853	0.469	0.083	0.775	18.8	5.4	2.0	3.4	5.9	0.06	-2.2	-0.3	10.410256410256412	-4.510256410256412
1848	1988	46	DAL	Morlon Wiley		7	295	3843	1078	341	722	0.412	0.354	0.707	13.0	3.7	1.2	2.4	2.7	0.034	-3.0	-0.9	8.374358974358975	-5.674358974358975
1849	1988	47	DEN	Vernon Maxwell		13	855	24309	10912	2200	2912	0.398	0.32	0.733	28.4	12.8	2.6	3.4	27.4	0.054	-1.4	3.5	7.692307692307693	19.707692307692305
1850	1988	48	DET	Micheal Williams		10	413	10403	4533	1050	2385	0.464	0.227	0.868	25.2	11.0	2.5	5.8	28.5	0.132	1.5	9.2	6.302564102564102	22.1974358974359
1851	1988	49	DAL	Jose Vargas		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.543589743589744	-2.543589743589744
1852	1988	50	PHO	Steve Kerr		15	910	16207	5437	1060	1658	0.479	0.454	0.864	17.8	6.0	1.2	1.8	47.2	0.14	-0.6	5.8	3.710256410256411	43.48974358974359
1853	1988	51	LAC	Rob Lock		1	20	110	30	32	4	0.281	0.0	0.8	5.5	1.5	1.6	0.2	-0.2	-0.083	-9.4	-0.2	2.687179487179488	-2.887179487179488
1854	1988	52	BRK	Derrick Hamilton		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.794871794871795	-1.794871794871795
1855	1988	53	POR	Anthony Mason		13	882	30605	9656	7279	2963	0.509	0.167	0.709	34.7	10.9	8.3	3.4	88.3	0.138	2.1	31.7	4.241025641025642	84.05897435897435
1856	1988	54	ATL	Jorge Gonzalez	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.833333333333333	-2.833333333333333
1857	1988	55	PHO	Rodney Johns		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.515151515151515	-2.515151515151515
1858	1988	56	SAS	Barry Sumpter		1	1	1	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.894	-43.5	0.0	4.236363636363635	-4.236363636363635
1859	1988	57	PHI	Herman Montenegro		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.251515151515151	-6.251515151515151
1860	1988	58	CHH	Jeff Moore		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2249999999999996	-2.2249999999999996
1861	1988	59	MIA	Nate Johnston		1	21	87	46	23	1	0.375	0.25	0.692	4.1	2.2	1.1	0.0	0.1	0.05	-6.3	-0.1	-0.029166666666666664	0.12916666666666668
1862	1988	60	WAS	Ed Davender		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1826086956521746	-3.1826086956521746
1878	1989	1	SAC	Pervis Ellison		11	474	11593	4494	3170	691	0.51	0.05	0.689	24.5	9.5	6.7	1.5	21.8	0.09	0.5	7.4	70.7974358974359	-48.997435897435906
1879	1989	2	LAC	Danny Ferry		13	917	18133	6439	2550	1185	0.446	0.393	0.84	19.8	7.0	2.8	1.3	34.8	0.092	-0.9	5.0	47.702564102564104	-12.902564102564106
1880	1989	3	SAS	Sean Elliott		12	742	24502	10544	3204	1897	0.465	0.375	0.799	33.0	14.2	4.3	2.6	55.7	0.109	0.6	16.1	57.4051282051282	-1.7051282051281973
1881	1989	4	MIA	Glen Rice		15	1000	34985	18336	4387	2097	0.456	0.4	0.846	35.0	18.3	4.4	2.1	88.7	0.122	0.5	22.1	46.5871794871795	42.112820512820505
1882	1989	5	CHH	J.R. Reid		11	672	15370	5680	3381	639	0.472	0.135	0.716	22.9	8.5	5.0	1.0	22.5	0.07	-2.0	-0.2	49.776923076923076	-27.276923076923076
1883	1989	6	CHI	Stacey King		8	438	7406	2819	1460	387	0.478	0.235	0.707	16.9	6.4	3.3	0.9	10.9	0.071	-3.0	-1.9	22.171794871794877	-11.271794871794876
1884	1989	7	IND	George McCloud		12	766	17429	6925	2342	1769	0.402	0.358	0.81	22.8	9.0	3.1	2.3	24.6	0.068	-0.7	5.6	34.13589743589743	-9.535897435897425
1885	1989	8	DAL	Randy White		5	281	5382	2083	1366	175	0.401	0.193	0.707	19.2	7.4	4.9	0.6	1.9	0.017	-4.4	-3.3	28.56666666666666	-26.66666666666666
1886	1989	9	WAS	Tom Hammonds		12	687	10419	3617	2243	378	0.48	0.0	0.691	15.2	5.3	3.3	0.6	14.7	0.068	-4.3	-6.0	42.99487179487179	-28.294871794871792
1887	1989	10	MIN	Pooh Richardson		10	639	19399	7083	1807	4180	0.444	0.329	0.652	30.4	11.1	2.8	6.5	26.7	0.066	-0.9	5.5	33.60769230769232	-6.907692307692319
1888	1989	11	ORL	Nick Anderson		13	800	24922	11529	4064	2087	0.446	0.356	0.667	31.2	14.4	5.1	2.6	55.3	0.106	1.7	23.5	30.956410256410255	24.343589743589742
1889	1989	12	BRK	Mookie Blaylock		13	889	31026	11962	3659	5972	0.409	0.336	0.736	34.9	13.5	4.1	6.7	71.8	0.111	3.0	38.9	20.45384615384615	51.34615384615385
1890	1989	13	BOS	Michael Smith		3	141	1328	698	212	142	0.474	0.15	0.835	9.4	5.0	1.5	1.0	1.4	0.049	-4.1	-0.7	31.646153846153855	-30.246153846153856
1891	1989	14	GSW	Tim Hardaway		13	867	30626	15373	2855	7095	0.431	0.355	0.782	35.3	17.7	3.3	8.2	85.0	0.133	2.5	34.6	22.646153846153844	62.353846153846156
1892	1989	15	DEN	Todd Lichti		5	237	4240	1870	505	325	0.46	0.244	0.789	17.9	7.9	2.1	1.4	5.6	0.063	-2.7	-0.8	19.446153846153845	-13.846153846153845
1893	1989	16	OKC	Dana Barros		14	850	19480	8901	1609	2837	0.46	0.411	0.858	22.9	10.5	1.9	3.3	49.6	0.122	0.2	10.6	19.743589743589748	29.856410256410253
1894	1989	17	OKC	Shawn Kemp		14	1051	29293	15347	8834	1704	0.488	0.277	0.741	27.9	14.6	8.4	1.6	89.5	0.147	1.7	27.3	16.54615384615385	72.95384615384614
1895	1989	18	CHI	B.J. Armstrong		11	747	17790	7320	1321	2479	0.477	0.425	0.856	23.8	9.8	1.8	3.3	45.0	0.121	-1.6	1.9	23.635897435897427	21.364102564102573
1896	1989	19	PHI	Kenny Payne		4	144	1167	508	170	61	0.41	0.293	0.859	8.1	3.5	1.2	0.4	-0.1	-0.005	-6.6	-1.3	15.235897435897433	-15.335897435897433
1897	1989	20	CHI	Jeff Sanders		4	55	462	112	103	25	0.395	0.0	0.609	8.4	2.0	1.9	0.5	-0.1	-0.008	-5.2	-0.4	15.551282051282048	-15.651282051282047
1898	1989	21	UTA	Blue Edwards		10	704	18409	7585	2376	1409	0.475	0.335	0.779	26.1	10.8	3.4	2.0	24.2	0.063	-0.8	5.7	18.5051282051282	5.694871794871798
1899	1989	22	POR	Byron Irvin		3	87	849	451	123	73	0.471	0.35	0.722	9.8	5.2	1.4	0.8	2.1	0.121	-1.0	0.2	11.794871794871792	-9.694871794871792
1900	1989	23	ATL	Roy Marble		2	29	194	55	32	12	0.257	0.0	0.594	6.7	1.9	1.1	0.4	-0.5	-0.122	-8.5	-0.3	15.797435897435898	-16.297435897435896
1901	1989	24	PHO	Anthony Cook		4	116	1499	418	428	34	0.439	0.0	0.524	12.9	3.6	3.7	0.3	1.0	0.033	-4.2	-0.8	22.443589743589747	-21.443589743589747
